RED1,RED2,RED3,RED4,RED5,OCCURRENCE,ISSUE
1,4,16,23,28,2,10015 08094 
1,4,16,26,29,1,07026 
1,4,17,18,19,1,03070 
1,4,17,19,26,1,17066 
1,4,17,19,29,1,10058 
1,4,17,24,27,1,09021 
1,4,17,25,33,1,10127 
1,4,17,27,31,1,06147 
1,4,18,19,25,1,07008 
1,4,18,19,26,1,20127 
1,4,18,19,31,2,20127 20026 
1,4,18,21,24,1,08153 
1,4,18,21,30,1,08153 
1,4,18,24,29,1,19085 
1,4,18,24,30,1,08153 
1,4,18,26,31,1,20127 
1,4,19,20,24,1,06102 
1,4,19,20,25,1,07153 
1,4,19,20,31,1,07153 
1,4,19,22,23,1,15020 
1,4,19,22,24,1,14004 
1,4,19,22,25,1,14004 
1,4,19,24,25,1,14004 
1,4,19,25,31,1,07153 
1,4,19,26,31,1,20127 
1,4,19,29,33,1,21065 
1,4,19,32,33,1,21010 
1,4,20,24,28,1,12120 
1,4,20,24,29,2,12120 08085 
1,4,20,25,31,1,07153 
1,4,20,25,32,1,20115 
1,4,20,28,29,1,12120 
1,4,21,23,28,1,10015 
1,4,21,23,31,1,15118 
1,4,21,24,30,1,08153 
1,4,21,31,33,1,19101 
1,4,22,24,25,1,14004 
1,4,22,26,30,1,08152 
1,4,22,29,30,1,19134 
1,4,22,30,33,1,09136 
1,4,23,28,30,1,04011 
1,4,23,31,32,1,15106 
1,4,24,28,29,2,12120 08137 
1,4,24,28,33,1,08137 
1,4,24,29,33,1,08137 
1,4,28,29,33,1,08137 
1,4,28,31,32,1,17101 
1,5,6,10,29,1,10120 
1,5,6,11,23,1,14026 
1,5,6,12,16,2,06013 05016 
1,5,6,12,21,1,06013 
1,5,6,12,30,1,05016 
1,5,6,16,21,1,06013 
1,5,6,16,24,1,07005 
1,5,6,16,25,1,17085 
1,5,6,16,30,3,17085 07005 05016 
1,5,6,24,30,1,07005 
1,5,6,25,30,1,17085 
1,5,7,8,19,2,15113 12091 
1,5,7,8,21,1,12091 
1,5,7,8,27,1,15113 
1,5,7,9,10,1,19035 
1,5,7,9,20,1,19035 
1,5,7,10,20,1,19035 
1,5,7,13,29,1,12146 
1,5,7,13,32,1,12146 
1,5,7,14,18,1,21008 
1,5,7,14,33,1,21008 
1,5,7,18,33,1,21008 
1,5,7,19,21,1,12091 
1,5,7,19,27,1,15113 
1,5,7,22,26,1,15031 
1,5,7,22,32,1,15031 
1,5,7,23,28,1,20055 
1,5,7,23,30,1,20055 
1,5,7,26,32,1,15031 
1,5,7,28,30,1,20055 
1,5,7,29,32,1,12146 
1,5,8,13,18,1,07050 
1,5,8,13,25,1,07050 
1,5,8,14,33,1,04116 
1,5,8,15,16,1,21032 
1,5,8,15,30,1,21032 
1,5,8,16,30,1,21032 
1,5,8,18,25,1,07050 
1,5,8,19,21,1,12091 
1,5,8,19,27,1,15113 
1,5,9,10,18,1,04027 
1,5,9,10,20,1,19035 
1,5,9,10,32,1,04027 
1,5,9,12,18,1,16095 
1,5,9,12,32,1,16095 
1,5,9,13,18,1,06096 
1,5,9,13,33,1,06096 
1,5,9,14,22,1,05030 
1,5,9,14,28,1,05030 
1,5,9,15,17,1,12001 
1,5,9,15,19,1,11010 
1,5,9,18,32,2,16095 04027 
1,5,9,18,33,1,06096 
1,5,9,19,24,1,20085 
1,5,9,20,28,1,18096 
1,5,9,20,32,1,18096 
1,5,9,22,28,1,05030 
1,5,9,28,32,1,18096 
1,5,10,11,13,1,14099 
1,5,10,11,21,1,12004 
1,5,10,11,23,1,12004 
1,5,10,11,32,1,14099 
1,5,10,13,32,1,14099 
1,5,10,14,16,1,14025 
1,5,10,14,30,1,14025 
1,5,10,16,18,1,18087 
1,5,10,16,20,1,07115 
1,5,10,16,26,1,07115 
1,5,10,16,30,1,14025 
1,5,10,16,31,1,18087 
1,5,10,17,18,1,09144 
1,5,10,17,29,1,09144 
1,5,10,18,22,1,08072 
1,5,10,18,29,1,09144 
1,5,10,18,30,1,08072 
1,5,10,18,31,1,18087 
1,5,10,18,32,1,04027 
1,5,10,19,24,1,09101 
1,5,10,19,26,1,19006 
1,5,10,19,28,1,19006 
1,5,10,20,26,1,07115 
1,5,10,21,23,1,12004 
1,5,10,22,30,1,08072 
1,5,10,24,27,1,17036 
1,5,10,26,28,1,19006 
1,5,11,13,14,1,03025 
1,5,11,13,27,1,03025 
1,5,11,13,32,1,14099 
1,5,11,14,27,1,03025 
1,5,11,15,16,1,21070 
1,5,11,15,29,1,21070 
1,5,11,16,29,1,21070 
1,5,11,20,22,1,17084 
1,5,11,20,24,1,17084 
1,5,11,21,23,1,12004 
1,5,11,22,23,1,18034 
1,5,11,22,24,1,17084 
1,5,11,22,26,1,18034 
1,5,11,23,26,1,18034 
1,5,11,24,30,1,20114 
1,5,11,24,32,1,20114 
1,5,11,29,30,1,14054 
1,5,11,30,32,1,20114 
1,5,12,13,21,1,13140 
1,5,12,13,22,1,13140 
1,5,12,14,21,1,05152 
1,5,12,14,27,1,05152 
1,5,12,15,16,1,14148 
1,5,12,16,21,1,06013 
1,5,12,16,30,1,05016 
1,5,12,18,32,1,16095 
1,5,12,19,27,1,14091 
1,5,12,19,29,1,14091 
1,5,12,20,22,1,18107 
1,5,12,21,22,1,13140 
1,5,12,21,27,1,05152 
1,5,12,21,28,1,11070 
1,5,12,23,25,1,09007 
1,5,12,23,26,1,09007 
1,5,12,25,26,1,09007 
1,5,12,26,31,1,08061 
1,5,12,27,29,1,14091 
1,5,13,14,27,2,20081 03025 
1,5,13,14,33,1,20081 
1,5,13,15,21,1,05135 
1,5,13,15,25,1,05135 
1,5,13,16,18,1,11006 
1,5,13,18,25,1,07050 
1,5,13,18,33,1,06096 
1,5,13,19,24,1,16103 
1,5,13,19,27,1,16103 
1,5,13,21,22,1,13140 
1,5,13,21,25,1,05135 
1,5,13,21,27,1,11102 
1,5,13,21,31,1,11102 
1,5,13,22,29,1,12039 
1,5,13,22,30,1,15045 
1,5,13,22,31,1,15045 
1,5,13,24,27,1,16103 
1,5,13,25,26,1,12149 
1,5,13,25,32,1,12149 
1,5,13,26,32,1,12149 
1,5,13,27,31,1,11102 
1,5,13,27,33,1,20081 
1,5,13,29,32,1,12146 
1,5,13,30,31,1,15045 
1,5,14,16,17,2,11028 10029 
1,5,14,16,22,1,10029 
1,5,14,16,30,1,14025 
1,5,14,17,22,1,10029 
1,5,14,18,33,1,21008 
1,5,14,19,28,1,11123 
1,5,14,21,27,1,05152 
1,5,14,22,24,1,12048 
1,5,14,22,28,1,05030 
1,5,14,22,30,1,12048 
1,5,14,24,30,1,12048 
1,5,14,27,33,1,20081 
1,5,15,16,29,1,21070 
1,5,15,16,30,1,21032 
1,5,15,17,27,1,09139 
1,5,15,17,29,1,09139 
1,5,15,21,25,1,05135 
1,5,15,24,28,1,11138 
1,5,15,24,32,1,11138 
1,5,15,27,29,1,09139 
1,5,15,28,32,1,11138 
1,5,15,28,33,1,20129 
1,5,16,17,18,1,19104 
1,5,16,17,22,1,10029 
1,5,16,17,24,1,19104 
1,5,16,18,24,1,19104 
1,5,16,18,31,1,18087 
1,5,16,20,26,2,13019 07115 
1,5,16,21,22,1,07140 
1,5,16,21,26,1,07140 
1,5,16,22,26,1,07140 
1,5,16,24,30,1,07005 
1,5,16,25,30,1,17085 
1,5,16,28,30,1,12014 
1,5,17,18,23,1,06109 
1,5,17,18,24,1,19104 
1,5,17,18,26,1,06109 
1,5,17,18,29,1,09144 
1,5,17,23,26,1,06109 
1,5,17,24,27,1,09021 
1,5,17,26,32,1,16140 
1,5,17,27,29,1,09139 
1,5,18,19,25,1,07008 
1,5,18,22,23,2,21081 04015 
1,5,18,22,30,1,08072 
1,5,18,23,26,1,06109 
1,5,19,20,27,1,08128 
1,5,19,20,33,1,08128 
1,5,19,21,25,1,19113 
1,5,19,21,33,1,19113 
1,5,19,24,27,1,16103 
1,5,19,25,33,1,19113 
1,5,19,26,28,1,19006 
1,5,19,27,29,1,14091 
1,5,19,27,33,1,08128 
1,5,20,21,22,1,06021 
1,5,20,21,31,1,15072 
1,5,20,22,24,1,17084 
1,5,20,25,27,1,11111 
1,5,20,27,33,1,08128 
1,5,20,28,32,1,18096 
1,5,21,22,26,1,07140 
1,5,21,25,33,1,19113 
1,5,21,27,31,1,11102 
1,5,22,23,26,1,18034 
1,5,22,24,30,1,12048 
1,5,22,26,32,1,15031 
1,5,22,30,31,1,15045 
1,5,23,25,26,1,09007 
1,5,23,28,30,1,20055 
1,5,24,28,32,1,11138 
1,5,24,30,32,1,20114 
1,5,25,26,32,1,12149 
1,6,7,8,27,1,18037 
1,6,7,8,30,1,18037 
1,6,7,9,11,1,21020 
1,6,7,11,13,2,17141 10038 
1,6,7,11,15,1,17141 
1,6,7,11,16,1,10038 
1,6,7,11,20,1,07061 
1,6,7,11,23,1,07061 
1,6,7,13,15,1,17141 
1,6,7,13,16,2,10038 04067 
1,6,7,13,32,1,04067 
1,6,7,14,18,1,17135 
1,6,7,14,26,1,17135 
1,6,7,15,24,1,09023 
1,6,7,15,30,1,09023 
1,6,7,16,32,1,04067 
1,6,7,17,18,1,14067 
1,6,7,17,23,1,14067 
1,6,7,18,23,2,20038 14067 
1,6,7,18,24,1,20038 
1,6,7,18,26,1,17135 
1,6,7,19,22,1,13062 
1,6,7,19,27,1,13062 
1,6,7,20,23,1,07061 
1,6,7,22,27,1,13062 
1,6,7,23,24,1,20038 
1,6,7,24,30,1,09023 
1,6,7,27,30,1,18037 
1,6,7,30,31,1,11134 
1,6,8,9,14,1,18126 
1,6,8,9,18,1,05073 
1,6,8,9,20,1,05073 
1,6,8,9,22,1,18126 
1,6,8,10,13,1,15077 
1,6,8,10,23,1,10048 
1,6,8,10,27,1,15077 
1,6,8,10,33,1,10048 
1,6,8,12,14,1,10054 
1,6,8,12,25,1,10054 
1,6,8,13,17,1,06107 
1,6,8,13,27,1,15077 
1,6,8,13,30,1,06107 
1,6,8,14,22,1,18126 
1,6,8,14,25,1,10054 
1,6,8,16,17,1,08088 
1,6,8,16,23,1,08088 
1,6,8,17,23,1,08088 
1,6,8,17,30,1,06107 
1,6,8,18,20,1,05073 
1,6,8,18,29,1,07095 
1,6,8,18,32,1,07095 
1,6,8,20,27,1,16125 
1,6,8,20,30,1,16125 
1,6,8,21,24,1,18043 
1,6,8,23,33,1,10048 
1,6,8,27,30,2,18037 16125 
1,6,8,29,32,1,07095 
1,6,9,10,13,1,14084 
1,6,9,10,14,1,14100 
1,6,9,10,15,1,16137 
1,6,9,10,16,1,14100 
1,6,9,10,25,1,14084 
1,6,9,10,32,1,16137 
1,6,9,13,15,1,20020 
1,6,9,13,22,1,20020 
1,6,9,13,25,1,14084 
1,6,9,14,16,1,14100 
1,6,9,14,22,1,18126 
1,6,9,15,22,1,20020 
1,6,9,15,32,1,16137 
1,6,9,16,25,1,18113 
1,6,9,16,26,1,18113 
1,6,9,17,21,1,04114 
1,6,9,17,22,1,04114 
1,6,9,18,20,1,05073 
1,6,9,19,31,1,19079 
1,6,9,21,22,1,04114 
1,6,9,25,26,1,18113 
1,6,10,11,18,2,21024 11072 
1,6,10,11,23,1,07151 
1,6,10,11,25,1,07151 
1,6,10,11,27,1,11072 
1,6,10,11,28,1,20008 
1,6,10,11,29,1,18135 
1,6,10,13,25,1,14084 
1,6,10,13,27,1,15077 
1,6,10,14,16,1,14100 
1,6,10,15,25,1,10090 
1,6,10,15,31,1,10090 
1,6,10,15,32,1,16137 
1,6,10,18,27,1,11072 
1,6,10,21,23,1,12015 
1,6,10,23,25,1,07151 
1,6,10,23,33,1,10048 
1,6,10,25,31,1,10090 
1,6,10,26,27,1,10049 
1,6,10,26,28,1,10049 
1,6,10,27,28,1,10049 
1,6,11,12,23,1,10017 
1,6,11,13,15,1,17141 
1,6,11,13,16,1,10038 
1,6,11,15,19,1,19055 
1,6,11,15,31,1,19055 
1,6,11,17,25,1,13123 
1,6,11,17,28,1,14123 
1,6,11,17,33,1,14123 
1,6,11,18,27,1,11072 
1,6,11,19,31,1,19055 
1,6,11,20,23,1,07061 
1,6,11,21,26,1,21036 
1,6,11,23,25,1,07151 
1,6,11,26,27,1,12114 
1,6,11,26,29,1,12114 
1,6,11,27,29,1,12114 
1,6,11,28,33,1,14123 
1,6,12,13,22,1,13112 
1,6,12,13,24,1,19043 
1,6,12,13,31,1,13112 
1,6,12,13,32,1,19043 
1,6,12,14,25,1,10054 
1,6,12,16,18,1,19073 
1,6,12,16,19,1,20040 
1,6,12,16,21,2,20040 06013 
1,6,12,16,30,1,05016 
1,6,12,16,32,1,10028 
1,6,12,18,22,1,20092 
1,6,12,18,24,1,20092 
1,6,12,19,20,1,03062 
1,6,12,19,21,1,20040 
1,6,12,19,32,1,03062 
1,6,12,20,32,1,03062 
1,6,12,22,23,1,10100 
1,6,12,22,24,1,20092 
1,6,12,22,26,1,10100 
1,6,12,22,31,1,13112 
1,6,12,23,26,1,10100 
1,6,12,24,32,1,19043 
1,6,12,26,29,1,20088 
1,6,12,26,30,1,20088 
1,6,12,29,30,1,20088 
1,6,13,15,22,1,20020 
1,6,13,16,17,1,15094 
1,6,13,16,32,1,04067 
1,6,13,17,30,1,06107 
1,6,13,18,30,1,05120 
1,6,13,18,32,1,05120 
1,6,13,19,24,1,16052 
1,6,13,19,28,1,16052 
1,6,13,20,29,1,14146 
1,6,13,20,32,1,14146 
1,6,13,22,31,1,13112 
1,6,13,24,28,1,16052 
1,6,13,24,32,1,19043 
1,6,13,29,32,1,14146 
1,6,13,30,31,1,14074 
1,6,13,30,32,1,05120 
1,6,14,18,26,1,17135 
1,6,14,20,28,1,21132 
1,6,14,21,30,1,07071 
1,6,14,21,31,1,07071 
1,6,14,22,25,1,17070 
1,6,14,22,26,1,17070 
1,6,14,24,28,1,17035 
1,6,14,24,32,1,17035 
1,6,14,25,26,1,17070 
1,6,14,28,32,1,17035 
1,6,14,28,33,1,18065 
1,6,14,30,31,1,07071 
1,6,15,19,28,1,13095 
1,6,15,19,29,1,13095 
1,6,15,19,31,1,19055 
1,6,15,24,30,1,09023 
1,6,15,25,31,1,10090 
1,6,15,28,29,1,13095 
1,6,16,17,18,1,05044 
1,6,16,17,22,1,05044 
1,6,16,17,23,1,08088 
1,6,16,18,22,1,05044 
1,6,16,19,21,1,20040 
1,6,16,24,30,1,07005 
1,6,16,25,26,1,18113 
1,6,16,25,30,1,17085 
1,6,16,29,32,1,16075 
1,6,17,18,22,1,05044 
1,6,17,18,23,1,14067 
1,6,17,19,26,2,17066 13021 
1,6,17,19,27,1,19045 
1,6,17,19,31,2,19045 13021 
1,6,17,21,22,1,04114 
1,6,17,26,31,1,13021 
1,6,17,27,31,1,19045 
1,6,17,28,33,1,14123 
1,6,18,22,24,2,21073 20092 
1,6,18,22,25,1,21073 
1,6,18,23,24,1,20038 
1,6,18,24,25,1,21073 
1,6,18,29,32,1,07095 
1,6,18,30,32,1,05120 
1,6,19,20,32,1,03062 
1,6,19,21,29,1,17075 
1,6,19,22,27,1,13062 
1,6,19,24,28,1,16052 
1,6,19,26,28,1,16139 
1,6,19,26,30,1,16139 
1,6,19,26,31,1,13021 
1,6,19,27,31,1,19045 
1,6,19,28,29,1,13095 
1,6,19,28,30,1,16139 
1,6,20,21,26,1,18056 
1,6,20,27,30,1,16125 
1,6,20,29,32,1,14146 
1,6,21,26,27,1,08071 
1,6,21,26,28,1,08071 
1,6,21,27,28,1,08071 
1,6,21,30,31,1,07071 
1,6,22,23,24,1,07143 
1,6,22,23,25,1,05018 
1,6,22,23,26,2,10100 07143 
1,6,22,24,25,1,21073 
1,6,22,24,26,1,07143 
1,6,22,25,26,1,17070 
1,6,22,26,30,1,08152 
1,6,22,29,30,1,19134 
1,6,23,24,26,1,07143 
1,6,24,28,32,1,17035 
1,6,26,27,28,2,10049 08071 
1,6,26,27,29,1,12114 
1,6,26,28,30,1,16139 
1,6,26,29,30,1,20088 
1,6,27,28,31,1,19149 
1,6,27,28,33,1,19149 
1,6,27,31,33,1,19149 
1,6,28,31,33,1,19149 
1,7,8,9,11,1,14036 
1,7,8,9,22,1,14036 
1,7,8,10,12,1,18149 
1,7,8,10,24,1,18149 
1,7,8,10,30,1,06118 
1,7,8,11,22,1,14036 
1,7,8,11,27,1,04047 
1,7,8,11,31,1,04047 
1,7,8,12,13,1,21120 
1,7,8,12,16,1,13020 
1,7,8,12,18,1,21120 
1,7,8,12,21,1,13020 
1,7,8,12,24,1,18149 
1,7,8,13,14,1,07109 
1,7,8,13,18,1,21120 
1,7,8,14,24,1,15115 
1,7,8,14,32,1,15115 
1,7,8,15,26,1,11077 
1,7,8,15,29,1,11077 
1,7,8,16,18,1,15056 
1,7,8,16,20,1,15056 
1,7,8,16,21,1,13020 
1,7,8,18,20,1,15056 
1,7,8,19,21,1,12091 
1,7,8,19,27,1,15113 
1,7,8,20,23,1,12121 
1,7,8,20,24,1,12121 
1,7,8,21,23,1,22044 
1,7,8,21,29,1,22044 
1,7,8,23,24,1,12121 
1,7,8,23,27,1,05001 
1,7,8,23,28,1,05001 
1,7,8,23,29,1,22044 
1,7,8,24,32,1,15115 
1,7,8,25,26,1,04087 
1,7,8,26,29,1,11077 
1,7,8,27,28,1,05001 
1,7,8,27,30,1,18037 
1,7,8,27,31,1,04047 
1,7,9,10,20,1,19035 
1,7,9,11,22,1,14036 
1,7,9,11,24,1,19130 
1,7,9,11,32,1,19130 
1,7,9,12,18,2,20049 08064 
1,7,9,12,22,1,20049 
1,7,9,16,20,1,15001 
1,7,9,16,22,1,15063 
1,7,9,16,23,1,15001 
1,7,9,16,32,1,15063 
1,7,9,17,20,1,15007 
1,7,9,17,21,1,12129 
1,7,9,17,26,1,04030 
1,7,9,17,29,1,12129 
1,7,9,17,31,1,04030 
1,7,9,17,33,1,15007 
1,7,9,18,22,1,20049 
1,7,9,19,28,1,14070 
1,7,9,19,29,1,14070 
1,7,9,20,23,2,17030 15001 
1,7,9,20,30,1,17030 
1,7,9,20,33,1,15007 
1,7,9,21,29,1,12129 
1,7,9,22,32,1,15063 
1,7,9,23,30,1,17030 
1,7,9,24,32,1,19130 
1,7,9,26,31,1,04030 
1,7,9,28,29,1,14070 
1,7,10,11,13,1,05025 
1,7,10,11,26,1,17131 
1,7,10,11,27,1,17131 
1,7,10,11,32,1,05025 
1,7,10,12,24,1,18149 
1,7,10,13,21,1,08124 
1,7,10,13,22,2,08124 08039 
1,7,10,13,29,1,08039 
1,7,10,13,32,1,05025 
1,7,10,14,21,1,10067 
1,7,10,14,25,1,10067 
1,7,10,15,18,1,05045 
1,7,10,15,20,1,05045 
1,7,10,16,22,1,17090 
1,7,10,16,33,1,17090 
1,7,10,18,20,1,05045 
1,7,10,21,22,1,08124 
1,7,10,21,25,1,10067 
1,7,10,22,26,1,15054 
1,7,10,22,29,1,08039 
1,7,10,22,31,1,19009 
1,7,10,22,32,3,20113 19009 04008 
1,7,10,22,33,2,17090 04008 
1,7,10,23,28,1,03003 
1,7,10,23,32,1,03003 
1,7,10,26,27,1,17131 
1,7,10,28,32,1,03003 
1,7,10,31,32,1,19009 
1,7,10,32,33,1,04008 
1,7,11,12,17,1,11116 
1,7,11,12,27,1,11116 
1,7,11,13,15,1,17141 
1,7,11,13,16,1,10038 
1,7,11,13,32,1,05025 
1,7,11,14,15,2,21096 11051 
1,7,11,14,16,1,11051 
1,7,11,14,19,1,05082 
1,7,11,14,20,1,05082 
1,7,11,14,26,1,21096 
1,7,11,15,16,1,11051 
1,7,11,15,17,1,22022 
1,7,11,15,19,1,22022 
1,7,11,15,26,1,21096 
1,7,11,17,19,1,22022 
1,7,11,17,27,1,11116 
1,7,11,18,20,1,05119 
1,7,11,18,22,1,05119 
1,7,11,19,20,1,05082 
1,7,11,20,22,1,05119 
1,7,11,20,23,1,07061 
1,7,11,20,30,1,06153 
1,7,11,20,33,1,06153 
1,7,11,24,32,1,19130 
1,7,11,26,27,1,17131 
1,7,11,27,31,1,04047 
1,7,11,30,33,1,06153 
1,7,12,13,18,1,21120 
1,7,12,14,18,2,19037 09154 
1,7,12,14,25,2,19037 09154 
1,7,12,16,21,1,13020 
1,7,12,16,23,1,14120 
1,7,12,16,28,1,14120 
1,7,12,17,27,1,11116 
1,7,12,18,22,1,20049 
1,7,12,18,25,2,19037 09154 
1,7,12,19,20,1,16145 
1,7,12,23,28,1,14120 
1,7,13,14,19,1,11096 
1,7,13,16,32,1,04067 
1,7,13,17,23,1,06016 
1,7,13,17,30,1,06016 
1,7,13,19,21,1,15070 
1,7,13,19,29,1,15070 
1,7,13,19,32,1,14072 
1,7,13,21,22,1,08124 
1,7,13,21,29,1,15070 
1,7,13,22,29,1,08039 
1,7,13,23,24,1,21089 
1,7,13,23,30,1,06016 
1,7,13,29,32,1,12146 
1,7,14,15,16,1,11051 
1,7,14,15,26,1,21096 
1,7,14,16,18,1,05133 
1,7,14,16,25,1,05133 
1,7,14,18,25,3,19037 09154 05133 
1,7,14,18,26,1,17135 
1,7,14,18,33,1,21008 
1,7,14,19,20,1,05082 
1,7,14,20,27,1,03033 
1,7,14,20,30,1,03033 
1,7,14,21,25,1,10067 
1,7,14,24,25,2,18111 04117 
1,7,14,24,28,1,18111 
1,7,14,24,32,1,15115 
1,7,14,25,28,1,18111 
1,7,14,26,28,1,10014 
1,7,14,27,30,1,03033 
1,7,14,30,31,1,21106 
1,7,14,30,32,1,05122 
1,7,15,16,20,2,20100 18114 
1,7,15,16,23,1,20100 
1,7,15,16,27,1,18114 
1,7,15,17,19,1,22022 
1,7,15,18,20,1,05045 
1,7,15,19,20,1,05084 
1,7,15,20,23,1,20100 
1,7,15,20,27,1,18114 
1,7,15,21,31,1,10130 
1,7,15,24,30,1,09023 
1,7,15,26,29,1,11077 
1,7,15,28,32,1,15144 
1,7,16,17,19,1,12138 
1,7,16,17,21,1,12138 
1,7,16,18,20,1,15056 
1,7,16,18,25,1,05133 
1,7,16,19,21,1,12138 
1,7,16,20,23,2,20100 15001 
1,7,16,20,27,1,18114 
1,7,16,22,32,1,15063 
1,7,16,22,33,1,17090 
1,7,16,23,28,1,14120 
1,7,17,18,23,1,14067 
1,7,17,19,21,1,12138 
1,7,17,20,22,1,21104 
1,7,17,20,28,1,21104 
1,7,17,20,33,1,15007 
1,7,17,21,29,1,12129 
1,7,17,22,28,1,21104 
1,7,17,23,25,1,18153 
1,7,17,23,30,1,06016 
1,7,17,23,31,1,18153 
1,7,17,25,31,1,18153 
1,7,17,26,31,1,04030 
1,7,18,19,27,1,16039 
1,7,18,20,22,1,05119 
1,7,18,20,24,1,05088 
1,7,18,23,24,1,20038 
1,7,18,23,27,1,10148 
1,7,19,21,29,1,15070 
1,7,19,22,23,1,15020 
1,7,19,22,27,1,13062 
1,7,19,28,29,1,14070 
1,7,20,22,28,1,21104 
1,7,20,23,24,1,12121 
1,7,20,23,30,1,17030 
1,7,20,24,25,1,15015 
1,7,20,24,33,1,15015 
1,7,20,25,31,1,05121 
1,7,20,25,32,1,05121 
1,7,20,25,33,1,15015 
1,7,20,27,30,1,03033 
1,7,20,30,33,1,06153 
1,7,20,31,32,1,05121 
1,7,21,23,29,1,22044 
1,7,21,27,32,1,20064 
1,7,22,24,26,1,17062 
1,7,22,24,31,1,17062 
1,7,22,26,31,1,17062 
1,7,22,26,32,1,15031 
1,7,22,31,32,1,19009 
1,7,22,32,33,1,04008 
1,7,23,25,31,1,18153 
1,7,23,27,28,1,05001 
1,7,23,28,30,1,20055 
1,7,23,28,32,1,03003 
1,7,24,25,28,1,18111 
1,7,24,25,33,1,15015 
1,7,24,26,31,1,17062 
1,7,24,31,32,1,21071 
1,7,24,31,33,1,21071 
1,7,24,32,33,1,21071 
1,7,25,31,32,1,05121 
1,7,26,29,30,1,08087 
1,7,26,29,31,1,08087 
1,7,26,30,31,1,08087 
1,7,27,30,31,1,04012 
1,7,27,30,33,1,04012 
1,7,27,31,33,1,04012 
1,7,29,30,31,1,08087 
1,7,30,31,33,1,04012 
1,7,31,32,33,1,21071 
1,8,9,11,22,1,14036 
1,8,9,13,16,1,19116 
1,8,9,13,33,1,19116 
1,8,9,14,15,1,17076 
1,8,9,14,17,1,17015 
1,8,9,14,22,1,18126 
1,8,9,14,32,1,17015 
1,8,9,16,32,1,15109 
1,8,9,16,33,2,19116 15109 
1,8,9,17,32,1,17015 
1,8,9,18,20,1,05073 
1,8,9,19,20,1,04033 
1,8,9,19,21,1,10105 
1,8,9,19,31,1,10105 
1,8,9,21,31,1,10105 
1,8,9,22,23,1,05004 
1,8,9,22,24,1,15035 
1,8,9,22,33,1,15035 
1,8,9,24,33,1,15035 
1,8,9,32,33,1,15109 
1,8,10,12,24,1,18149 
1,8,10,13,25,1,05068 
1,8,10,13,27,1,15077 
1,8,10,13,33,2,08051 05068 
1,8,10,23,33,1,10048 
1,8,10,25,33,1,05068 
1,8,11,12,27,1,04058 
1,8,11,12,31,1,04058 
1,8,11,13,19,1,14110 
1,8,11,13,30,1,14110 
1,8,11,14,21,1,17117 
1,8,11,15,17,1,10114 
1,8,11,15,25,1,10114 
1,8,11,16,17,1,06111 
1,8,11,16,22,1,06111 
1,8,11,17,22,1,06111 
1,8,11,17,25,1,10114 
1,8,11,17,27,1,13047 
1,8,11,17,30,1,13047 
1,8,11,18,19,1,06140 
1,8,11,18,23,1,06140 
1,8,11,19,21,1,14012 
1,8,11,19,23,1,06140 
1,8,11,19,24,1,14012 
1,8,11,19,30,1,14110 
1,8,11,20,21,1,12133 
1,8,11,20,29,1,12133 
1,8,11,21,24,1,14012 
1,8,11,21,25,1,04084 
1,8,11,21,29,1,12133 
1,8,11,22,28,1,15128 
1,8,11,26,28,1,18001 
1,8,11,26,31,1,18001 
1,8,11,27,30,1,13047 
1,8,11,27,31,2,04058 04047 
1,8,11,28,31,1,18001 
1,8,11,29,31,1,15150 
1,8,12,13,15,1,13042 
1,8,12,13,18,2,21120 04107 
1,8,12,13,20,1,04107 
1,8,12,13,24,1,10085 
1,8,12,13,27,1,10085 
1,8,12,13,33,1,13042 
1,8,12,14,25,1,10054 
1,8,12,15,33,1,13042 
1,8,12,16,21,1,13020 
1,8,12,16,30,1,09120 
1,8,12,18,20,1,04107 
1,8,12,24,27,1,10085 
1,8,12,27,31,1,04058 
1,8,12,29,31,1,07035 
1,8,13,14,27,1,10082 
1,8,13,14,31,1,10082 
1,8,13,15,33,1,13042 
1,8,13,16,33,1,19116 
1,8,13,17,18,1,19145 
1,8,13,17,19,1,19145 
1,8,13,17,24,1,03010 
1,8,13,17,30,1,06107 
1,8,13,18,19,1,19145 
1,8,13,18,20,1,04107 
1,8,13,18,23,1,18040 
1,8,13,18,25,1,07050 
1,8,13,19,30,1,14110 
1,8,13,24,27,2,17038 10085 
1,8,13,25,33,1,05068 
1,8,13,27,31,1,10082 
1,8,13,28,31,1,04092 
1,8,14,15,19,1,05144 
1,8,14,15,20,1,17049 
1,8,14,15,27,1,05144 
1,8,14,15,29,1,17049 
1,8,14,17,19,1,04023 
1,8,14,17,30,1,04023 
1,8,14,17,32,1,17015 
1,8,14,18,22,1,08075 
1,8,14,18,30,1,08075 
1,8,14,19,27,1,05144 
1,8,14,19,30,1,04023 
1,8,14,20,29,1,17049 
1,8,14,22,30,1,08075 
1,8,14,24,32,1,15115 
1,8,14,27,31,1,10082 
1,8,15,16,30,1,21032 
1,8,15,17,21,1,09005 
1,8,15,17,25,1,10114 
1,8,15,18,22,1,10060 
1,8,15,18,27,1,10060 
1,8,15,19,27,1,05144 
1,8,15,20,29,1,17049 
1,8,15,22,27,1,10060 
1,8,15,26,29,1,11077 
1,8,15,27,32,1,17003 
1,8,16,17,22,1,06111 
1,8,16,17,23,1,08088 
1,8,16,17,25,1,10087 
1,8,16,17,30,1,10087 
